traffic_flow,share,speed,GRU_traffic_flow_pred,GRU_share_pred,GRU_speed_pred
140.0,0.018,68.2,140.6653289794922,0.020359355956315994,66.81736755371094
169.0,0.0227,68.7,136.79933166503906,0.01927194371819496,66.95430755615234
126.0,0.0164,68.8,139.08700561523438,0.019222818315029144,66.95584106445312
96.0,0.0119,68.6,134.1011962890625,0.019198516383767128,66.84149932861328
109.0,0.014100000000000001,68.1,127.15865325927734,0.018271751701831818,66.9114990234375
99.0,0.012799999999999999,69.4,122.33013153076172,0.017497163265943527,66.98987579345703
118.99999999999999,0.015,68.8,117.61206817626953,0.01658710464835167,67.10327911376953
102.0,0.0138,67.3,114.89431762695312,0.016636526212096214,67.04443359375
81.0,0.0104,67.7,109.07560729980469,0.01639806479215622,67.00437927246094
96.0,0.011699999999999999,67.5,100.58705139160156,0.015416492708027363,67.0783462524414
89.0,0.011200000000000002,70.1,95.47853088378906,0.014491316862404346,67.1883316040039
104.0,0.0127,67.7,90.50990295410156,0.01433445606380701,67.13875579833984
89.0,0.011200000000000002,67.4,87.72491455078125,0.013761322014033794,67.20137023925781
90.0,0.0114,67.5,84.77742004394531,0.013137967325747013,67.27318572998047
79.0,0.0102,67.2,82.26014709472656,0.012728552334010601,67.31359100341797
69.0,0.0331,59.8,78.595458984375,0.01249601598829031,67.30690002441406
74.0,0.0092,67.6,79.65010070800781,0.012618533335626125,67.29640197753906
73.00000000000006,0.008899999999999998,67.8,75.56144714355469,0.012344065122306347,67.29457092285156
62.0,0.0076999999999999985,66.8,70.73982238769531,0.012163708917796612,67.26473999023438
58.0,0.007400000000000004,67.6,65.40904235839844,0.011341466568410397,67.3482666015625
82.0,0.010099999999999998,67.3,60.83125305175781,0.010734020732343197,67.39996337890625
44.00000000000003,0.005699999999999997,68.1,59.00337219238281,0.01064660307019949,67.38230895996094
62.0,0.0076999999999999985,68.0,55.77001953125,0.009949126280844212,67.47114562988281
62.0,0.007300000000000001,67.1,53.96052551269531,0.009898020885884762,67.45500183105469
52.0,0.0063,68.2,52.02545166015625,0.009950569830834866,67.41712188720703
34.99999999999997,0.004700000000000003,68.1,48.848785400390625,0.009574034251272678,67.4428482055664
36.0,0.004299999999999998,67.3,45.344696044921875,0.009122774936258793,67.47950744628906
43.0,0.004799999999999992,66.8,42.5413818359375,0.008584721945226192,67.54072570800781
44.99999999999997,0.0051,67.2,40.777923583984375,0.008340748958289623,67.56145477294922
44.00000000000003,0.0051,67.7,39.65716552734375,0.008460472337901592,67.5241928100586
40.0,0.0049999999999999975,66.9,37.35475158691406,0.008055008016526699,67.56697082519531
44.99999999999997,0.005400000000000002,66.7,35.43193054199219,0.008079065941274166,67.53385925292969
63.99999999999997,0.007199999999999998,66.0,33.351043701171875,0.007668990176171064,67.57567596435547
53.99999999999997,0.006499999999999999,67.5,33.411346435546875,0.007876875810325146,67.53315734863281
37.0,0.004200000000000002,66.5,32.504547119140625,0.007671061437577009,67.5532455444336
40.0,0.004400000000000001,66.3,31.882341384887695,0.007027506362646818,67.66600799560547
21.0,0.002700000000000008,67.4,33.34724426269531,0.006982564460486174,67.70256042480469
18.0,0.0023999999999999994,68.8,34.041015625,0.006955123972147703,67.72903442382812
21.99999999999997,0.002600000000000005,66.8,34.313323974609375,0.006809092592447996,67.76612091064453
38.00000000000003,0.004700000000000003,66.7,38.35978698730469,0.0078137731179595,67.662109375
31.0,0.003799999999999998,67.7,38.46058654785156,0.008076815865933895,67.62684631347656
38.00000000000003,0.004299999999999998,66.1,36.1875,0.007663029711693525,67.67081451416016
21.0,0.0022999999999999965,66.6,36.21937561035156,0.007692686747759581,67.6767807006836
32.00000000000003,0.0040999999999999995,69.7,36.03190612792969,0.007592927198857069,67.71192169189453
34.99999999999997,0.004499999999999997,69.6,35.46598815917969,0.007279604207724333,67.77337646484375
20.00000000000003,0.0025000000000000022,67.6,35.97578430175781,0.006905376445502043,67.8667984008789
25.0,0.0030999999999999986,67.2,38.03611755371094,0.0071032787673175335,67.89164733886719
37.0,0.004799999999999992,67.2,39.50750732421875,0.006976570468395948,67.96074676513672
33.0,0.004700000000000003,68.4,43.802276611328125,0.007026850711554289,68.04933166503906
24.0,0.002600000000000005,68.9,49.19908142089844,0.007464076858013868,68.09963989257812
25.0,0.003699999999999995,67.9,53.19248962402344,0.00764436973258853,68.1738052368164
29.0,0.003799999999999998,68.6,57.15748596191406,0.007512866985052824,68.30206298828125
34.00000000000003,0.004299999999999998,67.4,63.8931884765625,0.008661440573632717,68.26131439208984
34.00000000000003,0.004299999999999998,69.2,66.40519714355469,0.009205502457916737,68.2330322265625
23.0,0.0034000000000000002,68.6,66.50155639648438,0.009005275554955006,68.27828216552734
45.99999999999997,0.005600000000000001,68.2,68.30598449707031,0.00907923374325037,68.32086944580078
47.0,0.0068000000000000005,70.1,69.36077880859375,0.009052558802068233,68.35564422607422
45.99999999999997,0.005999999999999998,68.8,72.40365600585938,0.009684051387012005,68.3229751586914
57.00000000000003,0.007100000000000002,67.7,74.48628234863281,0.010119154118001461,68.30286407470703
77.0,0.009500000000000001,68.9,74.99700927734375,0.010009272955358028,68.3355484008789
68.00000000000003,0.0085,67.6,78.5791015625,0.010431180708110332,68.34425354003906
69.0,0.008400000000000005,67.8,78.68717956542969,0.010434518568217754,68.3572998046875
73.00000000000006,0.0092,69.2,81.66001892089844,0.010940018109977245,68.35391998291016
72.0,0.008,68.3,83.62872314453125,0.01118836272507906,68.36578369140625
87.00000000000003,0.010700000000000001,68.7,85.27537536621094,0.011314286850392818,68.38530731201172
74.0,0.008800000000000002,68.8,88.7755126953125,0.011104636825621128,68.47734832763672
70.0,0.008800000000000002,70.1,100.98612976074219,0.012432157061994076,68.5542221069336
115.0,0.013700000000000004,69.3,103.65359497070312,0.012655493803322315,68.58724212646484
104.0,0.013000000000000001,70.0,109.57713317871094,0.013466223143041134,68.56768798828125
129.0,0.016899999999999995,69.8,114.13801574707031,0.013819302432239056,68.60163879394531
130.0,0.0177,69.3,120.72370910644531,0.014322367496788502,68.63422393798828
168.0,0.0232,67.8,129.96966552734375,0.015616771765053272,68.62297058105469
181.0,0.024,68.1,139.01246643066406,0.016538605093955994,68.60498046875
189.0,0.023800000000000005,68.8,151.59384155273438,0.01808101125061512,68.56352233886719
184.0,0.0257,68.3,164.65438842773438,0.019839145243167877,68.50856018066406
207.0,0.0265,67.8,173.08639526367188,0.02115813083946705,68.439453125
147.0,0.0174,68.6,182.11764526367188,0.022430697456002235,68.35057830810547
181.0,0.0229,69.3,179.17788696289062,0.021788496524095535,68.40727996826172
206.0,0.0271,70.2,185.29754638671875,0.022432317957282066,68.4032211303711
237.0,0.0298,70.3,196.74639892578125,0.023946985602378845,68.33523559570312
219.0,0.0275,70.6,212.7678680419922,0.0261886864900589,68.19577026367188
205.0,0.0261,70.2,222.82568359375,0.027198145166039467,68.17607879638672
227.0,0.0299,70.2,230.05996704101562,0.0274891946464777,68.2413330078125
288.0,0.0371,69.7,245.65354919433594,0.029338989406824112,68.21794128417969
262.0,0.0338,70.3,271.1916198730469,0.033281225711107254,67.90789794921875
299.0,0.0393,70.1,286.0747985839844,0.034960877150297165,67.82501220703125
278.0,0.0361,70.4,306.149169921875,0.037927038967609406,67.60774230957031
253.0,0.0325,70.4,316.6885986328125,0.03895871713757515,67.56644439697266
258.0,0.0344,69.8,319.97601318359375,0.03851230815052986,67.64366912841797
262.0,0.0343,69.2,325.4176330566406,0.038565512746572495,67.65788269042969
289.0,0.0396,68.6,332.701171875,0.03912000730633736,67.64069366455078
348.0,0.0464,68.9,344.89398193359375,0.040873583406209946,67.41851043701172
355.0,0.0471,69.2,365.36346435546875,0.044701434671878815,66.95979309082031
342.0,0.0451,69.0,378.8773498535156,0.04713418707251549,66.62784576416016
396.0,0.0541,68.4,387.8838806152344,0.048485107719898224,66.42574310302734
444.0,0.0592,68.5,401.0347595214844,0.051800720393657684,65.8795394897461
450.0,0.0624,67.7,412.294921875,0.054975394159555435,65.26908874511719
531.0,0.0732,67.6,421.7470397949219,0.05747666582465172,64.76067352294922
533.0,0.073,67.7,433.5395202636719,0.062018442898988724,63.889427185058594
556.0,0.0764,67.7,441.5845031738281,0.06507160514593124,63.24999237060547
528.0,0.0704,67.9,447.70263671875,0.06838623434305191,62.448421478271484
570.0,0.0796,67.0,451.5235595703125,0.0697103887796402,62.07023239135742
543.0,0.07980000000000001,65.0,455.3280944824219,0.07453028857707977,60.87873458862305
542.0,0.0755,65.6,456.8301696777344,0.07943625748157501,59.6810302734375
519.0,0.0774,63.7,456.7859191894531,0.08197662979364395,58.975215911865234
525.0,0.07820000000000002,62.6,453.2510681152344,0.0867968499660492,57.64904022216797
439.0,0.0658,62.6,446.26287841796875,0.09447342902421951,55.716064453125
494.0,0.0985,56.3,451.8802795410156,0.08844538778066635,57.11015319824219
442.99999999999994,0.178,43.9,394.1180725097656,0.13091923296451569,46.27214050292969
380.0,0.19110000000000005,40.0,363.04266357421875,0.1680803745985031,36.07074737548828
423.0,0.16999999999999998,36.3,361.5638122558594,0.17191182076931,34.96906661987305
438.0,0.20329999999999998,35.400000000000006,363.3280334472656,0.1733122020959854,34.58696746826172
442.99999999999994,0.1965,34.3,366.17681884765625,0.17421112954616547,34.37386703491211
344.0,0.19089999999999996,33.7,369.7325134277344,0.1748884916305542,34.23621368408203
334.0,0.18429999999999996,30.79999999999999,373.7703857421875,0.17532789707183838,34.127620697021484
353.0,0.18779999999999997,30.79999999999999,378.98150634765625,0.1758601814508438,34.100372314453125
389.0,0.1987,31.60000000000001,384.2459716796875,0.17613938450813293,34.12743377685547
383.0,0.2227,32.0,389.2423095703125,0.1760970950126648,34.11270523071289
320.0,0.19520000000000004,30.79999999999999,396.18035888671875,0.17619754374027252,34.256134033203125
250.0,0.1625,30.0,402.9990234375,0.17579546570777893,34.4527587890625
386.0,0.18060000000000004,31.4,410.5746765136719,0.17507019639015198,34.769622802734375
463.0,0.2177,34.2,417.24884033203125,0.1740516722202301,35.004173278808594
400.0,0.19699999999999995,33.10000000000001,424.5211486816406,0.17318734526634216,35.28619384765625
388.0,0.1901,34.2,432.1206970214844,0.17192751169204712,35.67525100708008
315.0,0.16600000000000004,33.10000000000001,439.80645751953125,0.17015668749809265,36.15829086303711
358.0,0.1663,33.300000000000004,447.6402587890625,0.1677117943763733,36.86832046508789
491.0,0.195,34.4,455.41680908203125,0.1650518774986267,37.78801727294922
450.0,0.20729999999999998,32.400000000000006,462.1032409667969,0.16170889139175415,38.615081787109375
364.0,0.149,33.00000000000001,466.6795959472656,0.15910446643829346,39.209205627441406
446.0,0.1846,33.300000000000004,469.00640869140625,0.1563425362110138,39.865074157714844
455.0,0.11229999999999998,37.7,471.56597900390625,0.15448500216007233,40.287994384765625
404.0,0.0765,44.9,467.8536071777344,0.14931611716747284,41.61845397949219
291.0,0.0419,54.1,433.498779296875,0.09385590255260468,55.76055908203125
328.0,0.0481,58.7,379.8672790527344,0.056991931051015854,63.87512969970703
356.0,0.0533,60.3,360.6706237792969,0.05147353932261467,64.93206024169922
310.0,0.0471,61.1,352.2941589355469,0.0501156784594059,65.19745635986328
397.0,0.0587,62.1,343.4796142578125,0.0487903393805027,65.42684936523438
533.0,0.09189999999999998,58.3,342.8158264160156,0.04987373203039169,65.2812271118164
361.0,0.0512,62.1,351.33062744140625,0.053787484765052795,64.57129669189453
328.0,0.0464,63.8,338.9522399902344,0.05181671306490898,64.95260620117188
364.0,0.0503,65.3,329.1164855957031,0.05052773281931877,65.18682098388672
321.0,0.0426,67.1,325.3294677734375,0.05075858533382416,65.16361236572266
369.0,0.0511,67.0,318.6054382324219,0.050016555935144424,65.29022216796875
372.0,0.0522,66.0,318.7888488769531,0.05103712156414986,65.13967895507812
376.0,0.05,67.3,318.4765930175781,0.05201331898570061,64.97500610351562
377.0,0.0496,68.1,317.30218505859375,0.052607692778110504,64.8708267211914
409.0,0.0546,68.3,316.27069091796875,0.053065404295921326,64.78929901123047
400.0,0.0579,66.3,317.3040771484375,0.054140955209732056,64.59349822998047
309.0,0.0406,67.1,318.2066955566406,0.054900191724300385,64.44087219238281
277.0,0.0372,67.6,310.6869812011719,0.05326693505048752,64.71406555175781
296.0,0.0389,67.7,301.8285827636719,0.05128231644630432,65.017333984375
361.0,0.0495,67.5,297.5989990234375,0.050252094864845276,65.1765365600586
295.0,0.0412,66.6,303.80322265625,0.05110448598861694,65.09890747070312
327.0,0.0435,66.9,299.1208190917969,0.049662087112665176,65.32556915283203
336.0,0.0439,68.3,299.70721435546875,0.04880506917834282,65.50360107421875
305.0,0.0459,65.5,300.3750305175781,0.04783472418785095,65.71656036376953
302.0,0.0391,67.2,301.25616455078125,0.04645613208413124,66.00189971923828
310.0,0.0423,67.6,300.2021789550781,0.04443897306919098,66.4012222290039
331.0,0.0455,67.5,304.4797668457031,0.04406501725316048,66.5754165649414
296.0,0.0387,67.9,308.84564208984375,0.0454070121049881,66.37438201904297
328.0,0.0442,68.0,306.12530517578125,0.044962722808122635,66.41576385498047
270.0,0.0353,68.5,309.76507568359375,0.04573044925928116,66.31880187988281
262.0,0.0347,68.5,303.0516662597656,0.04441314935684204,66.48652648925781
312.0,0.0413,68.4,297.06976318359375,0.043326959013938904,66.6170883178711
316.0,0.043,67.5,302.0293273925781,0.044368695467710495,66.53709411621094
351.0,0.0465,68.0,307.0689697265625,0.04513506591320038,66.49748229980469
310.0,0.0423,67.3,314.698486328125,0.0465746708214283,66.342041015625
330.0,0.0431,68.3,314.9559631347656,0.046474821865558624,66.39988708496094
324.0,0.0445,67.2,317.09326171875,0.04704169183969498,66.35688018798828
348.0,0.0469,67.2,319.7065124511719,0.047239579260349274,66.39112854003906
340.0,0.0466,67.2,324.77880859375,0.04757377505302429,66.40306091308594
283.0,0.0382,67.1,327.4571838378906,0.047769781202077866,66.42412567138672
367.0,0.0499,67.2,321.65216064453125,0.046410493552684784,66.70504760742188
332.0,0.0454,67.0,330.4189453125,0.04868210479617119,66.3801040649414
362.0,0.0485,67.5,331.63385009765625,0.04895633086562157,66.41400146484375
399.0,0.0545,67.2,336.03802490234375,0.04980233311653137,66.34790802001953
289.0,0.0384,67.5,343.0223388671875,0.051799267530441284,66.02649688720703
314.0,0.0413,68.5,334.1250915527344,0.049271926283836365,66.59254455566406
353.0,0.0471,68.5,331.1844482421875,0.04868454113602638,66.74037170410156
375.0,0.0515,67.2,335.50982666015625,0.049590930342674255,66.65131378173828
383.0,0.0517,67.4,340.1465759277344,0.051627129316329956,66.2679214477539
312.0,0.0424,67.7,342.44354248046875,0.05254789814352989,66.08350372314453
410.0,0.0553,67.5,335.1889343261719,0.04973672702908516,66.59222412109375
346.0,0.0453,67.9,344.96258544921875,0.051423102617263794,66.3470458984375
365.0,0.0479,68.6,342.1670837402344,0.04946475476026535,66.73865509033203
309.0,0.0414,68.3,343.6158447265625,0.04899662733078003,66.85453033447266
412.0,0.0572,67.2,337.9206848144531,0.046472176909446716,67.29056549072266
324.0,0.0433,67.5,350.9500732421875,0.04967217147350311,66.7380142211914
363.0,0.0487,68.1,345.62066650390625,0.047963306307792664,66.99227905273438
310.0,0.0424,67.7,348.334716796875,0.048354167491197586,66.92953491210938
375.0,0.0515,67.2,342.7865905761719,0.04653649404644966,67.2161865234375
393.0,0.0534,67.2,349.8688659667969,0.04852648824453354,66.8835220336914
431.0,0.0596,66.9,355.16290283203125,0.05012838542461395,66.60041809082031
364.0,0.0495,67.1,362.6919250488281,0.05250835418701172,66.13388061523438
458.0,0.061,68.0,359.14764404296875,0.05122346431016922,66.36914825439453
319.0,0.0425,68.3,367.3610534667969,0.05397846922278404,65.82521057128906
376.0,0.05,68.3,356.6083984375,0.05000275745987892,66.58053588867188
285.0,0.0382,67.9,360.01043701171875,0.05066096782684326,66.458740234375
406.0,0.0556,67.1,348.947998046875,0.04704534262418747,67.04427337646484
401.0,0.0546,67.7,361.4106140136719,0.050992224365472794,66.36921691894531
417.0,0.057,66.9,365.0793762207031,0.05237443000078201,66.11661529541016
463.0,0.0637,67.4,369.44219970703125,0.05388784781098366,65.81443786621094
330.0,0.0448,67.1,376.1507263183594,0.05624799430370331,65.31786346435547
310.0,0.0422,66.9,365.4856262207031,0.0520162433385849,66.15531158447266
472.0,0.0644,66.9,358.2215881347656,0.049310214817523956,66.6236801147461
412.0,0.0555,67.7,375.6451416015625,0.055229876190423965,65.49034881591797
471.0,0.064,67.6,375.70684814453125,0.05507443845272064,65.51912689208984
387.0,0.0525,67.6,381.69000244140625,0.057372692972421646,65.03022003173828
384.0,0.0535,66.5,376.4088134765625,0.05504487827420235,65.51716613769531
426.0,0.0575,67.0,375.43963623046875,0.05458100885152817,65.5955810546875
507.0,0.0706,65.6,378.34326171875,0.05587048828601837,65.32147216796875
503.0,0.0695,65.7,388.0769958496094,0.06056049466133118,64.25749206542969
397.0,0.05439999999999999,65.6,390.15911865234375,0.062177859246730804,63.86050796508789
432.0,0.0615,65.4,381.207763671875,0.058223459869623184,64.75288391113281
425.0,0.0577,66.0,382.5412292480469,0.05907585844397545,64.55121612548828
438.0,0.0612,65.9,381.1653747558594,0.05859417840838432,64.65406036376953
415.0,0.057,65.8,382.6359558105469,0.05936993658542633,64.46904754638672
467.0,0.0658,65.8,380.51409912109375,0.05857094004750252,64.64106750488281
431.0,0.0596,65.8,385.2699890136719,0.06103592365980148,64.0649185180664
429.0,0.0608,65.2,383.5246276855469,0.06019391119480133,64.2475357055664
350.0,0.0482,66.8,384.0295715332031,0.060404106974601746,64.18045043945312
331.0,0.0451,67.4,373.7747802734375,0.05565313622355461,65.23992156982422
435.0,0.0622,66.1,365.76568603515625,0.05255172401666641,65.88961029052734
451.0,0.064,66.0,377.3359069824219,0.057242169976234436,64.89695739746094
465.0,0.0658,65.9,383.028564453125,0.060009900480508804,64.25930786132812
452.0,0.0634,66.5,386.87384033203125,0.061981312930583954,63.779029846191406
357.0,0.0501,66.8,386.69384765625,0.06188993901014328,63.78766632080078
353.0,0.051,65.9,375.88067626953125,0.05693655461072922,64.93060302734375
417.0,0.05979999999999999,65.6,371.7078857421875,0.05540923774242401,65.25768280029297
406.0,0.0565,66.3,377.8869934082031,0.05826684087514877,64.6174087524414
433.0,0.0621,65.7,378.292724609375,0.0584593266248703,64.56854248046875
397.0,0.06040000000000001,64.2,382.1990966796875,0.06049793213605881,64.08526611328125
374.0,0.0522,64.9,382.0293273925781,0.0607001967728138,64.01417541503906
331.0,0.0466,66.0,377.9140930175781,0.05859091505408287,64.48381805419922
396.0,0.0562,65.7,369.3139343261719,0.055015310645103455,65.27266693115234
410.0,0.0592,65.5,373.6965637207031,0.057282544672489166,64.78116607666016
343.0,0.0492,65.4,376.7294006347656,0.05921382084488869,64.34052276611328
448.0,0.0635,65.6,370.641357421875,0.056328773498535156,64.97772979736328
283.0,0.0408,65.1,378.39190673828125,0.060689009726047516,63.98146057128906
448.0,0.0643,65.1,362.97686767578125,0.053695522248744965,65.52365112304688
343.0,0.0496,64.9,375.23175048828125,0.059807389974594116,64.17118072509766
351.0,0.0496,65.3,369.3934631347656,0.057012513279914856,64.80093383789062
370.0,0.0505,66.4,366.98834228515625,0.055976878851652145,65.02447509765625
322.0,0.045,66.4,366.85064697265625,0.05600723996758461,65.02667236328125
343.0,0.0479,67.0,360.1558532714844,0.053540464490652084,65.5573959350586
296.0,0.0411,67.7,359.069580078125,0.05318934842944145,65.64488983154297
330.0,0.0467,67.6,349.1553039550781,0.05023401230573654,66.24198913574219
281.0,0.0389,67.6,348.8673400878906,0.05059387907385826,66.20309448242188
285.0,0.0394,67.7,338.8446960449219,0.04795178771018982,66.68505096435547
232.0,0.0318,68.0,333.2718200683594,0.04655439034104347,66.91162872314453
268.0,0.0366,68.8,317.0672912597656,0.04266621172428131,67.3868408203125
302.0,0.0402,69.1,312.311279296875,0.04176022484898567,67.49658203125
250.0,0.0338,69.5,315.5411071777344,0.042453065514564514,67.5073471069336
255.0,0.0328,70.1,304.55078125,0.04060859978199005,67.68643188476562
219.0,0.030100000000000002,69.5,295.60528564453125,0.03940959647297859,67.75960540771484
251.0,0.0348,68.8,282.34765625,0.03722414746880531,67.78939056396484
232.0,0.030700000000000005,68.8,279.2788391113281,0.036915671080350876,67.79708099365234
233.0,0.030899999999999997,69.0,272.25885009765625,0.0357852540910244,67.79395294189453
252.0,0.0347,68.4,266.0125732421875,0.03505661338567734,67.7543716430664
288.0,0.0404,67.5,264.8996276855469,0.03515687212347984,67.76016998291016
222.0,0.0305,67.9,271.5908508300781,0.036167047917842865,67.88932800292969
218.0,0.0289,68.5,263.94573974609375,0.03483274206519127,67.87718963623047
229.0,0.030899999999999997,68.2,256.3719177246094,0.03351335600018501,67.83132934570312
210.0,0.0291,68.6,251.92164611816406,0.03296355903148651,67.78089141845703
187.0,0.0249,69.2,245.22108459472656,0.03212645277380943,67.67515563964844
202.0,0.0267,68.5,236.40390014648438,0.030964987352490425,67.52110290527344
147.0,0.0441,62.4,231.7845458984375,0.030354024842381477,67.43938446044922
182.0,0.023800000000000005,65.0,229.1863555908203,0.03000076487660408,67.37533569335938
194.0,0.024500000000000004,67.9,224.6514129638672,0.029285164549946785,67.31527709960938
175.0,0.0235,69.0,220.7496337890625,0.028752652928233147,67.27909088134766
170.0,0.0227,68.7,214.8662567138672,0.02814149484038353,67.22264099121094
173.0,0.0224,68.7,208.6536865234375,0.027602029964327812,67.17498779296875
200.0,0.0267,68.6,203.3643341064453,0.027144312858581543,67.14212036132812
187.0,0.0249,69.1,201.6353759765625,0.02700912207365036,67.11815643310547
197.0,0.0258,68.9,198.24197387695312,0.02661503292620182,67.1072006225586
199.0,0.026299999999999997,68.8,195.7630615234375,0.026284927502274513,67.10785675048828
158.0,0.0212,68.6,193.27630615234375,0.025920238345861435,67.12335205078125
175.0,0.023800000000000005,68.7,185.77088928222656,0.025089526548981667,67.12873840332031
157.0,0.02,68.7,180.8228302001953,0.024645116180181503,67.10966491699219
153.0,0.02,68.6,174.48001098632812,0.023935696110129356,67.108154296875
151.0,0.0198,68.5,168.68299865722656,0.02318568341434002,67.13006591796875
150.0,0.0194,68.3,163.37384033203125,0.02247113175690174,67.15393829345703
164.0,0.0216,67.8,157.62503051757812,0.021970029920339584,67.13347625732422
171.0,0.0221,68.9,153.63714599609375,0.02166767604649067,67.10514831542969
180.0,0.023800000000000005,68.6,150.06260681152344,0.02143852226436138,67.06735229492188
164.0,0.0213,68.3,147.7892303466797,0.021329354494810104,67.01155853271484
173.0,0.0227,67.8,143.3362274169922,0.02091950736939907,66.98160552978516
204.0,0.026299999999999997,68.0,140.21090698242188,0.020692739635705948,66.93525695800781
161.0,0.0214,68.6,141.77479553222656,0.020951220765709877,66.8488998413086
156.0,0.0201,68.6,137.10462951660156,0.020247332751750946,66.875732421875
147.0,0.0195,68.5,133.1697998046875,0.01966520957648754,66.87214660644531
142.0,0.0185,68.2,129.01918029785156,0.019056890159845352,66.88219451904297
154.0,0.0204,68.2,125.66171264648438,0.018533185124397278,66.88965606689453
88.0,0.011200000000000002,68.9,124.95722961425781,0.01841728202998638,66.8548812866211
117.99999999999999,0.015,68.5,116.95909881591797,0.017112942412495613,66.97660827636719
97.00000000000003,0.012299999999999998,68.0,114.01588439941406,0.01677011325955391,66.97335052490234
84.0,0.010599999999999998,68.9,109.27540588378906,0.016113702207803726,67.02076721191406
80.0,0.010000000000000005,68.6,103.82810974121094,0.015570652671158314,67.03681945800781
71.0,0.0092,68.0,98.34089660644531,0.014897900633513927,67.08354949951172
74.99999999999997,0.009699999999999997,68.6,92.49838256835938,0.014196940697729588,67.13288879394531
85.99999999999997,0.011200000000000002,67.8,87.883544921875,0.013288845308125019,67.24504852294922
82.0,0.0104,68.3,84.99415588378906,0.012941219843924046,67.26707458496094
65.0,0.008199999999999999,67.8,81.53868103027344,0.012791826389729977,67.24304962158203
106.0,0.0142,67.1,76.04336547851562,0.012185593135654926,67.2867202758789
70.0,0.008899999999999998,67.4,74.24618530273438,0.012391391210258007,67.21076202392578
58.0,0.007300000000000001,68.2,68.92095947265625,0.011683895252645016,67.27228546142578
51.0,0.006900000000000003,67.2,64.07369995117188,0.01109383162111044,67.31607818603516
53.99999999999997,0.0068000000000000005,67.2,59.90824890136719,0.010342213325202465,67.40143585205078
48.0,0.0063,67.4,57.12469482421875,0.009782238863408566,67.46735382080078
52.0,0.006600000000000002,68.1,55.336029052734375,0.009484830312430859,67.49666595458984
44.99999999999997,0.005400000000000002,69.2,54.537200927734375,0.00969442818313837,67.44236755371094
65.0,0.008,68.4,52.76383972167969,0.009315903298556805,67.4911880493164
51.0,0.0075,67.7,52.34906005859375,0.00922695454210043,67.50374603271484
49.0,0.0058,67.1,51.59130859375,0.009205070324242115,67.50579071044922
63.99999999999997,0.008800000000000002,67.5,49.8621826171875,0.009113508276641369,67.5063247680664
38.00000000000003,0.004900000000000002,67.9,47.815765380859375,0.009105457924306393,67.47702026367188
33.0,0.004400000000000001,66.9,44.55409240722656,0.009251165203750134,67.40070343017578
40.0,0.0051,68.2,41.854736328125,0.009186659939587116,67.35427856445312
30.0,0.003699999999999995,69.6,41.41716003417969,0.008842273615300655,67.4144058227539
37.0,0.004900000000000002,68.9,40.2467041015625,0.008766370825469494,67.4185791015625
42.0,0.005600000000000001,68.3,38.20155334472656,0.008613157086074352,67.41685485839844
38.00000000000003,0.004900000000000002,68.2,36.54200744628906,0.008294421248137951,67.44989776611328
31.0,0.003799999999999998,69.7,35.597930908203125,0.007852158509194851,67.52085876464844
25.0,0.0034000000000000002,68.4,36.02558898925781,0.00778344227001071,67.54875946044922
34.00000000000003,0.004499999999999997,66.4,36.03297424316406,0.007592468988150358,67.59429931640625
50.0,0.006199999999999997,66.7,37.099151611328125,0.0077669802121818066,67.59134674072266
21.99999999999997,0.002899999999999993,67.3,38.48655700683594,0.0083156181499362,67.52479553222656
28.00000000000003,0.003500000000000003,68.9,37.155792236328125,0.008062533102929592,67.56279754638672
34.00000000000003,0.0040000000000000036,69.1,36.94090270996094,0.008350945077836514,67.52069854736328
19.0,0.0025000000000000022,67.6,35.795013427734375,0.008406131528317928,67.50199890136719
27.0,0.003799999999999998,68.1,33.78916931152344,0.008276223205029964,67.5051498413086
28.00000000000003,0.0040999999999999995,68.0,31.987398147583008,0.008099465630948544,67.51744079589844
28.00000000000003,0.0032999999999999974,67.8,30.664369583129883,0.007745835464447737,67.57095336914062
33.0,0.004499999999999997,67.8,31.10246467590332,0.007501504849642515,67.63988494873047
33.0,0.0040999999999999995,68.7,31.981569290161133,0.007389470469206572,67.69477081298828
29.0,0.0032000000000000015,66.2,33.69190979003906,0.007464646827429533,67.73197174072266
24.0,0.0039000000000000007,66.8,35.090728759765625,0.0070850360207259655,67.84867858886719
25.0,0.0039000000000000007,68.2,38.786529541015625,0.006841945927590132,67.9868392944336
33.0,0.0039000000000000007,67.5,45.436248779296875,0.007546048145741224,68.01656341552734
20.00000000000003,0.0030000000000000027,68.3,49.650146484375,0.007730438839644194,68.0950698852539
21.0,0.002799999999999997,68.0,53.867706298828125,0.007848142646253109,68.19248962402344
37.0,0.0046,68.7,58.45823669433594,0.007965858094394207,68.29682922363281
31.0,0.004400000000000001,68.4,64.77069091796875,0.008368848823010921,68.38150787353516
48.0,0.005699999999999997,67.8,72.29808044433594,0.00961847510188818,68.34990692138672
38.00000000000003,0.004200000000000002,67.2,73.94334411621094,0.009404911659657955,68.42884826660156
39.00000000000003,0.004299999999999998,68.2,78.59413146972656,0.010043046437203884,68.4391098022461
60.0,0.007100000000000002,68.6,81.79580688476562,0.010466077364981174,68.44918060302734
68.00000000000003,0.0138,66.0,83.91665649414062,0.01085920725017786,68.42850494384766
53.99999999999997,0.0068000000000000005,67.3,86.00030517578125,0.011251156218349934,68.40499114990234
