traffic_flow,share,speed,TCN_attention_traffic_flow_pred,TCN_attention_share_pred,TCN_attention_speed_pred
82.0,0.0104,68.3,142.89791870117188,0.03186912089586258,67.56752014160156
65.0,0.008199999999999999,67.8,138.81881713867188,0.031438011676073074,67.51941680908203
106.0,0.0142,67.1,135.05714416503906,0.03102884441614151,67.50204467773438
70.0,0.008899999999999998,67.4,131.3232421875,0.03067067451775074,67.44026947021484
58.0,0.007300000000000001,68.2,127.83013153076172,0.030292509123682976,67.42325592041016
51.0,0.006900000000000003,67.2,123.55937957763672,0.029803214594721794,67.4015121459961
53.99999999999997,0.0068000000000000005,67.2,119.42395782470703,0.029398363083600998,67.3841552734375
48.0,0.0063,67.4,115.35337829589844,0.028982367366552353,67.36725616455078
52.0,0.006600000000000002,68.1,110.96615600585938,0.02852562442421913,67.34185028076172
44.99999999999997,0.005400000000000002,69.2,106.52273559570312,0.028049953281879425,67.30918884277344
65.0,0.008,68.4,104.40303039550781,0.027760354802012444,67.30526733398438
51.0,0.0075,67.7,102.87397766113281,0.02754030004143715,67.2916488647461
49.0,0.0058,67.1,99.97801208496094,0.027137428522109985,67.28886413574219
63.99999999999997,0.008800000000000002,67.5,96.00254821777344,0.026682501658797264,67.26936340332031
38.00000000000003,0.004900000000000002,67.9,92.97209167480469,0.0263679139316082,67.25223541259766
33.0,0.004400000000000001,66.9,89.49705505371094,0.02592305652797222,67.24794006347656
40.0,0.0051,68.2,86.00544738769531,0.025522712618112564,67.2623062133789
30.0,0.003699999999999995,69.6,82.69232177734375,0.025196155533194542,67.2651596069336
37.0,0.004900000000000002,68.9,81.20416259765625,0.024960249662399292,67.26968383789062
42.0,0.005600000000000001,68.3,80.49319458007812,0.024762222543358803,67.2758560180664
38.00000000000003,0.004900000000000002,68.2,79.12327575683594,0.024520350620150566,67.27422332763672
31.0,0.003799999999999998,69.7,76.79725646972656,0.024171587079763412,67.27314758300781
25.0,0.0034000000000000002,68.4,74.84971618652344,0.023893048986792564,67.27975463867188
34.00000000000003,0.004499999999999997,66.4,73.66694641113281,0.023614028468728065,67.2872085571289
50.0,0.006199999999999997,66.7,69.21855163574219,0.023092642426490784,67.2813491821289
21.99999999999997,0.002899999999999993,67.3,65.19561767578125,0.022663000971078873,67.25968933105469
28.00000000000003,0.003500000000000003,68.9,61.34754943847656,0.022268719971179962,67.26425170898438
34.00000000000003,0.0040000000000000036,69.1,58.83598327636719,0.02194313332438469,67.25189208984375
19.0,0.0025000000000000022,67.6,58.59149169921875,0.021823232993483543,67.260009765625
27.0,0.003799999999999998,68.1,56.75364685058594,0.021522950381040573,67.27273559570312
28.00000000000003,0.0040999999999999995,68.0,53.677276611328125,0.02124962769448757,67.25547790527344
28.00000000000003,0.0032999999999999974,67.8,51.8643798828125,0.02099832147359848,67.24604034423828
33.0,0.004499999999999997,67.8,49.23497009277344,0.02066822722554207,67.24999237060547
33.0,0.0040999999999999995,68.7,46.57415771484375,0.020280933007597923,67.22895812988281
29.0,0.0032000000000000015,66.2,44.65888977050781,0.019985757768154144,67.21778869628906
24.0,0.0039000000000000007,66.8,42.05389404296875,0.0196366049349308,67.23162078857422
25.0,0.0039000000000000007,68.2,37.7032470703125,0.01915714517235756,67.22993469238281
33.0,0.0039000000000000007,67.5,34.57269287109375,0.018748439848423004,67.21344757080078
20.00000000000003,0.0030000000000000027,68.3,32.4954833984375,0.018430029973387718,67.20420837402344
21.0,0.002799999999999997,68.0,30.03434944152832,0.01807226613163948,67.20072937011719
37.0,0.0046,68.7,28.48271369934082,0.017796088010072708,67.20051574707031
31.0,0.004400000000000001,68.4,26.704790115356445,0.017551055178046227,67.18570709228516
48.0,0.005699999999999997,67.8,26.09739875793457,0.01732816733419895,67.19176483154297
38.00000000000003,0.004200000000000002,67.2,25.613222122192383,0.017176423221826553,67.18828582763672
39.00000000000003,0.004299999999999998,68.2,23.764375686645508,0.016888005658984184,67.18479919433594
60.0,0.007100000000000002,68.6,22.291749954223633,0.01662345975637436,67.18490600585938
68.00000000000003,0.0138,66.0,22.778566360473633,0.016595253720879555,67.16964721679688
53.99999999999997,0.0068000000000000005,67.3,23.096437454223633,0.016570311039686203,67.16459655761719
57.00000000000003,0.006999999999999999,69.0,21.56883430480957,0.016374880447983742,67.16172790527344
89.0,0.010700000000000001,68.6,21.407167434692383,0.01633964106440544,67.15560913085938
61.0,0.0075,68.8,23.164033889770508,0.016510004177689552,67.16500854492188
77.0,0.0091,69.1,24.734163284301758,0.016588998958468437,67.1836166381836
89.0,0.011799999999999998,69.4,26.079912185668945,0.016757512465119362,67.19371795654297
91.0,0.011099999999999999,70.1,28.672822952270508,0.016945837065577507,67.22557067871094
95.0,0.011699999999999999,69.8,33.0589599609375,0.01725723035633564,67.2728500366211
93.99999999999997,0.0125,69.4,37.90834045410156,0.017653174698352814,67.30827331542969
126.0,0.0158,68.5,42.15611267089844,0.018005246296525,67.32933044433594
147.0,0.0194,69.7,44.45094299316406,0.018291274085640907,67.34803009033203
200.0,0.025200000000000004,69.2,47.527618408203125,0.018618332222104073,67.38291931152344
183.0,0.0236,69.2,51.84739685058594,0.018966885283589363,67.394287109375
161.0,0.0197,68.9,54.97087097167969,0.019322363659739494,67.39852142333984
177.0,0.0221,70.4,57.63812255859375,0.01974942721426487,67.40091705322266
157.0,0.0201,70.1,60.93104553222656,0.02022329345345497,67.42514038085938
158.0,0.0203,70.1,65.17308044433594,0.020710643380880356,67.46937561035156
197.0,0.0254,70.1,69.2515869140625,0.021132376044988632,67.48091125488281
187.0,0.0317,65.7,75.08726501464844,0.02165847271680832,67.5209732055664
244.0,0.0339,66.8,77.85470581054688,0.021922731772065163,67.49870300292969
189.0,0.0261,67.7,79.73959350585938,0.022167593240737915,67.49085235595703
202.0,0.0262,68.5,81.6793212890625,0.02243455871939659,67.47608184814453
247.0,0.0335,68.3,84.33613586425781,0.02280009537935257,67.49073791503906
249.0,0.035,67.4,86.7093505859375,0.023166457191109657,67.51163482666016
254.0,0.0343,67.4,89.52574157714844,0.02346174605190754,67.504638671875
225.0,0.0295,68.8,93.68101501464844,0.023924322798848152,67.50322723388672
263.0,0.0356,68.2,98.32102966308594,0.024465279653668404,67.5005874633789
265.0,0.0355,68.0,103.22523498535156,0.024859018623828888,67.52045440673828
276.0,0.0364,68.6,107.52963256835938,0.02529159188270569,67.55180358886719
254.0,0.0344,68.6,111.65237426757812,0.025605853646993637,67.56832122802734
296.0,0.0401,67.9,115.51591491699219,0.025935238227248192,67.58013153076172
292.0,0.0413,67.2,120.48908233642578,0.026434285566210747,67.60416412353516
297.0,0.0421,66.9,125.2046127319336,0.02691369317471981,67.62345123291016
304.0,0.0405,68.2,129.94473266601562,0.027416715398430824,67.64230346679688
362.0,0.0466,69.4,134.92892456054688,0.02796933241188526,67.6775131225586
425.0,0.06,68.1,140.44073486328125,0.02855846844613552,67.74139404296875
486.0,0.0918,64.1,147.28497314453125,0.029157953336834908,67.78976440429688
448.0,0.0634,64.9,155.82518005371094,0.029846325516700745,67.78524017333984
512.0,0.0701,66.7,163.56732177734375,0.030710019171237946,67.79615783691406
506.0,0.0699,67.7,172.02528381347656,0.031631823629140854,67.82084655761719
566.0,0.0785,67.0,180.5076904296875,0.03243967890739441,67.85270690917969
546.0,0.07750000000000001,65.4,189.60633850097656,0.03327930346131325,67.86658477783203
626.0,0.0905,64.9,198.45558166503906,0.03416123613715172,67.84041595458984
568.0,0.087,62.3,207.64820861816406,0.035490863025188446,67.73393249511719
573.0,0.0864,61.8,215.602783203125,0.03697127103805542,67.59169006347656
415.0,0.1026,52.4,222.7558135986328,0.03881935030221939,67.38273620605469
448.0,0.1602,43.39999999999999,227.66424560546875,0.04180612042546272,66.96537017822266
425.0,0.1896,37.5,230.50660705566406,0.0494261234998703,65.65841674804688
349.0,0.1739,34.1,236.5694122314453,0.05486545339226723,64.70167541503906
401.0,0.18159999999999998,33.2,243.2517852783203,0.056105200201272964,64.61425018310547
447.0,0.1906,33.300000000000004,246.92942810058594,0.057946305721998215,64.41280364990234
417.0,0.20129999999999998,32.8,253.3705291748047,0.05909252166748047,64.2506103515625
426.0,0.236,32.5,259.4492492675781,0.06037184223532677,64.06437683105469
450.0,0.20789999999999997,31.799999999999997,264.24017333984375,0.0640803799033165,63.45490646362305
436.0,0.2156,31.799999999999997,271.3747253417969,0.06449239701032639,63.49964141845703
431.0,0.2359,30.999999999999993,276.4336242675781,0.06570737063884735,63.25893783569336
349.0,0.1483,31.9,280.40338134765625,0.06832319498062134,62.79079055786133
423.0,0.2148,32.400000000000006,286.89471435546875,0.0621432326734066,64.01371002197266
320.0,0.1382,32.6,287.2348327636719,0.06599296629428864,63.15522003173828
280.0,0.14290000000000003,32.099999999999994,294.4615173339844,0.0609065443277359,64.17457580566406
424.0,0.20229999999999998,32.70000000000001,297.64971923828125,0.059958867728710175,64.25650024414062
428.0,0.20320000000000005,32.8,299.4092712402344,0.06344103068113327,63.55482864379883
351.0,0.1886,32.2,305.77215576171875,0.06481996923685074,63.340782165527344
421.0,0.2117,33.8,311.3958435058594,0.0642004907131195,63.59560012817383
440.0,0.1774,33.10000000000001,313.03472900390625,0.06629494577646255,63.19668960571289
361.0,0.1494,34.1,318.9790954589844,0.06502202898263931,63.53691864013672
505.00000000000006,0.1759,34.3,322.753662109375,0.06238209083676338,63.97377014160156
475.0,0.1977,33.2,324.42938232421875,0.06527002900838852,63.467708587646484
424.0,0.1738,32.9,329.13043212890625,0.06744014471769333,63.059391021728516
444.0,0.1753,33.6,334.0540771484375,0.06702358275651932,63.27411651611328
420.0,0.17609999999999998,33.300000000000004,335.9049072265625,0.0672016441822052,63.29421615600586
358.0,0.14149999999999996,33.5,339.7998352050781,0.06735537201166153,63.33035659790039
366.0,0.12969999999999998,35.400000000000006,343.8053283691406,0.06461379677057266,63.850135803222656
481.0,0.1434,32.9,346.42498779296875,0.06278389692306519,64.16959381103516
354.0,0.0607,43.8,347.70904541015625,0.0648045539855957,63.78045654296875
404.0,0.0563,54.4,357.6144104003906,0.05763853341341019,64.99006652832031
412.0,0.0566,60.6,358.3852233886719,0.0565483383834362,65.14311218261719
367.0,0.05,64.1,357.5284118652344,0.05585874244570732,65.24720764160156
411.0,0.0561,65.8,356.7149658203125,0.055229004472494125,65.33977508544922
409.0,0.0568,65.8,356.87896728515625,0.05496910959482193,65.41460418701172
419.0,0.0633,64.2,357.9032897949219,0.054931506514549255,65.4575424194336
408.0,0.0568,65.4,358.22540283203125,0.05475841835141182,65.4758529663086
389.0,0.0528,66.2,358.4733581542969,0.054596684873104095,65.5081787109375
367.0,0.0574,64.1,358.1470642089844,0.05458274483680725,65.55119323730469
358.0,0.0469,67.3,357.7440490722656,0.054578959941864014,65.54853820800781
316.0,0.0429,67.0,356.61907958984375,0.05449208989739418,65.59300231933594
343.0,0.0478,67.2,354.63372802734375,0.054389357566833496,65.60746765136719
336.0,0.046,66.8,352.47235107421875,0.05416015908122063,65.64024353027344
387.0,0.0536,67.1,350.7496337890625,0.05401657894253731,65.66765594482422
405.0,0.0601,65.4,348.85784912109375,0.05369310826063156,65.71977233886719
415.0,0.0578,65.9,347.2679138183594,0.05322122573852539,65.78394317626953
390.0,0.0543,66.1,345.030029296875,0.05266943201422691,65.89246368408203
338.0,0.0469,66.4,342.5960693359375,0.0520966611802578,66.02924346923828
359.0,0.0494,66.9,339.14031982421875,0.051521141082048416,66.1540298461914
352.0,0.0464,67.9,336.4497985839844,0.05098630115389824,66.2912826538086
403.0,0.0535,68.7,333.5664978027344,0.050653766840696335,66.3940200805664
465.0,0.0639,68.1,332.66705322265625,0.05040974169969559,66.52689361572266
468.0,0.0637,68.0,332.504638671875,0.050081200897693634,66.62950134277344
383.0,0.0529,67.6,332.63568115234375,0.049847327172756195,66.69915771484375
317.0,0.0436,67.8,331.19866943359375,0.049657877534627914,66.77638244628906
275.0,0.038,66.9,328.83831787109375,0.04923604801297188,66.89278411865234
364.0,0.0499,66.8,325.2222900390625,0.04877104610204697,66.99239349365234
295.0,0.0406,66.7,322.8292236328125,0.04834691062569618,67.13263702392578
356.0,0.0486,67.2,319.33880615234375,0.047908928245306015,67.24108123779297
290.0,0.0392,67.9,316.85980224609375,0.0475531704723835,67.33782958984375
237.0,0.0322,67.7,313.6317443847656,0.046962521970272064,67.49385833740234
268.0,0.0363,67.5,310.2191467285156,0.046701282262802124,67.5289535522461
329.0,0.0463,66.8,307.5685729980469,0.04633365571498871,67.59783935546875
387.0,0.0516,67.3,305.18212890625,0.04609350115060806,67.65090942382812
329.0,0.0437,68.2,304.8329772949219,0.046134162694215775,67.65322875976562
296.0,0.0391,69.3,302.9921875,0.04589465633034706,67.72804260253906
329.0,0.0444,68.3,300.86676025390625,0.04543369263410568,67.82676696777344
340.0,0.0456,68.3,299.0933837890625,0.04521789029240608,67.87425231933594
339.0,0.0461,67.9,297.2706298828125,0.0449414998292923,67.94822692871094
326.0,0.0431,68.2,295.5198669433594,0.04456549137830734,68.02596282958984
295.0,0.0392,68.6,294.1095886230469,0.04438100755214691,68.04967498779297
335.0,0.0451,68.3,291.5599365234375,0.04407772049307823,68.13333892822266
355.0,0.0478,68.2,289.4330749511719,0.0437048003077507,68.24092102050781
356.0,0.0476,69.0,288.0315246582031,0.0434659905731678,68.31208801269531
288.0,0.0384,68.6,286.7713623046875,0.04328513517975807,68.361572265625
312.0,0.0413,68.8,284.1917724609375,0.042964693158864975,68.41970825195312
347.0,0.0463,68.5,283.0548400878906,0.042740922421216965,68.46715545654297
375.0,0.0502,68.2,281.541748046875,0.04279583320021629,68.49518585205078
261.0,0.0343,69.2,279.6020202636719,0.042490582913160324,68.61971282958984
342.0,0.0461,68.5,275.2038879394531,0.04214806482195854,68.69265747070312
302.0,0.0398,68.7,273.9231262207031,0.04193011298775673,68.73301696777344
366.0,0.048,68.6,272.45928955078125,0.04179377853870392,68.76786804199219
397.0,0.0552,67.8,272.1495056152344,0.0417817123234272,68.79341125488281
375.0,0.0509,67.3,273.4351806640625,0.04179004579782486,68.80120849609375
429.0,0.0583,67.8,273.3368225097656,0.04173338785767555,68.80672454833984
455.0,0.06,68.0,274.16815185546875,0.04176568612456322,68.81747436523438
337.0,0.0446,68.8,275.1679992675781,0.04176679998636246,68.83052825927734
449.0,0.0614,67.9,274.725830078125,0.04178620129823685,68.85597229003906
384.0,0.0513,67.9,276.0903015136719,0.04182729125022888,68.8553237915039
340.0,0.0457,68.0,276.6663513183594,0.04183107987046242,68.87539672851562
347.0,0.0471,67.6,276.2799987792969,0.04176068678498268,68.88155364990234
352.0,0.0491,66.6,276.55621337890625,0.0417666994035244,68.88732147216797
400.0,0.053099999999999994,67.8,276.15936279296875,0.041787076741456985,68.89059448242188
384.0,0.0512,67.7,276.5658264160156,0.04189228639006615,68.91138458251953
426.0,0.0579,67.9,276.3680114746094,0.04189305752515793,68.9156265258789
440.0,0.0601,67.8,276.7545166015625,0.041905928403139114,68.9266586303711
412.0,0.0578,66.5,277.280517578125,0.04191021993756294,68.93038940429688
369.0,0.0496,67.3,277.4891357421875,0.041878361254930496,68.92538452148438
384.0,0.0509,67.9,277.7669677734375,0.04188043251633644,68.92594146728516
429.0,0.05850000000000001,67.7,277.8089904785156,0.04183792322874069,68.929931640625
387.0,0.0527,67.5,278.89129638671875,0.04186013713479042,68.93753051757812
452.0,0.061,67.7,278.8885192871094,0.04182994365692139,68.93102264404297
399.0,0.0538,67.8,279.5269470214844,0.041856084018945694,68.92355346679688
414.0,0.0568,67.1,279.1681213378906,0.041893187910318375,68.91459655761719
425.0,0.057999999999999996,66.9,279.8795166015625,0.04189840704202652,68.90803527832031
455.0,0.0613,66.3,280.82464599609375,0.0419510118663311,68.9125747680664
451.0,0.0594,66.2,282.6873474121094,0.042131513357162476,68.932373046875
380.0,0.051,66.7,283.7063903808594,0.042240921407938004,68.92774200439453
437.0,0.06180000000000001,65.7,284.46923828125,0.04238865152001381,68.94564056396484
387.0,0.0527,66.1,285.5699768066406,0.042453669011592865,68.93147277832031
413.0,0.0573,65.4,285.7012634277344,0.04253445193171501,68.94052124023438
460.0,0.0664,64.0,287.3423156738281,0.04266495257616043,68.9478988647461
467.0,0.0645,65.0,289.22955322265625,0.0428011417388916,68.93191528320312
338.0,0.0465,65.3,290.8829345703125,0.04300731420516968,68.92425537109375
311.0,0.0433,64.4,289.7478942871094,0.04304446652531624,68.91941833496094
489.0,0.0678,65.7,288.77545166015625,0.04303828999400139,68.89742279052734
457.0,0.0648,65.6,290.51898193359375,0.04312553256750107,68.90451049804688
495.0,0.071,65.2,291.91204833984375,0.043131496757268906,68.89765930175781
436.0,0.0626,65.2,294.3625183105469,0.0432882197201252,68.86431884765625
465.0,0.0668,65.0,295.78759765625,0.04351736977696419,68.84089660644531
444.0,0.0628,65.5,297.1923522949219,0.04365333914756775,68.82649993896484
445.0,0.0624,65.9,298.9314880371094,0.04385596513748169,68.81890869140625
357.0,0.049,66.5,300.278564453125,0.043962445110082626,68.8145523071289
465.0,0.0666,65.7,300.5295715332031,0.04399328678846359,68.818603515625
505.00000000000006,0.0711,65.5,301.4285888671875,0.04405401274561882,68.79981231689453
475.0,0.0655,66.1,303.9967956542969,0.044201988726854324,68.78287506103516
372.0,0.0523,66.2,305.5018310546875,0.0443861223757267,68.77914428710938
457.0,0.0631,66.5,305.9126892089844,0.044510554522275925,68.7851791381836
382.0,0.0532,66.4,306.32855224609375,0.04447494447231293,68.76908874511719
301.0,0.0413,66.8,306.94091796875,0.04458241909742355,68.78846740722656
423.0,0.0605,66.1,305.3493957519531,0.04451500251889229,68.7864761352539
406.0,0.06,64.7,306.3349304199219,0.04455442726612091,68.77790069580078
348.0,0.0481,66.0,306.49237060546875,0.04456421360373497,68.76219177246094
351.0,0.0496,66.0,305.56939697265625,0.04455089941620827,68.75155639648438
352.0,0.0494,65.7,304.8365173339844,0.04451140761375427,68.73336791992188
452.0,0.0636,66.0,304.24444580078125,0.04452689364552498,68.72845458984375
356.0,0.0508,65.6,303.9896240234375,0.044519297778606415,68.71459197998047
341.0,0.0503,64.1,303.5843200683594,0.04456152766942978,68.69434356689453
408.0,0.0569,65.2,302.38311767578125,0.04449378699064255,68.6585922241211
285.0,0.0391,66.8,302.3793640136719,0.04448098689317703,68.64130401611328
306.0,0.0471,65.0,300.8251037597656,0.04452444240450859,68.64766693115234
293.0,0.0391,67.4,299.8916015625,0.04438745230436325,68.6169204711914
276.0,0.0371,67.9,298.6922607421875,0.04442702978849411,68.62307739257812
283.0,0.0382,68.6,297.0435791015625,0.04429973289370537,68.61465454101562
307.0,0.0417,69.3,295.8199157714844,0.0441981703042984,68.60587310791016
266.0,0.0365,68.3,294.81146240234375,0.04414016753435135,68.60882568359375
283.0,0.0368,69.6,293.0666198730469,0.04398150369524956,68.58566284179688
276.0,0.0368,69.3,291.880859375,0.04384242370724678,68.58719635009766
266.0,0.0363,68.8,290.68829345703125,0.04371613264083862,68.58303833007812
245.0,0.0329,68.8,289.502197265625,0.04357568547129631,68.57303619384766
192.0,0.0271,68.2,287.4300842285156,0.04336945712566376,68.55474853515625
272.0,0.0367,68.5,284.7340087890625,0.043206989765167236,68.52729034423828
239.0,0.032,68.6,282.77410888671875,0.04308749735355377,68.51290893554688
278.0,0.0374,67.9,280.5933837890625,0.04299571365118027,68.50193786621094
303.0,0.0404,68.5,279.2371826171875,0.042818523943424225,68.4866943359375
296.0,0.039,69.3,277.9508972167969,0.04272780567407608,68.47764587402344
281.0,0.0373,69.5,276.86407470703125,0.042625945061445236,68.476806640625
254.0,0.0342,69.4,275.521484375,0.042427387088537216,68.4710693359375
204.0,0.0274,68.3,274.18682861328125,0.04231133311986923,68.47657012939453
200.0,0.0266,69.1,271.4527282714844,0.042061615735292435,68.46398162841797
219.0,0.0298,67.9,268.6783752441406,0.04186733439564705,68.46920013427734
257.0,0.0338,68.3,265.9022521972656,0.041692547500133514,68.45885467529297
250.0,0.0327,69.0,263.6023254394531,0.04159555584192276,68.4566421508789
218.0,0.0289,68.9,261.41790771484375,0.04144500568509102,68.4505844116211
209.0,0.0273,68.4,259.51849365234375,0.04132787510752678,68.45271301269531
230.0,0.030600000000000002,67.9,257.7249755859375,0.04120912030339241,68.44577026367188
216.0,0.028999999999999998,68.1,254.19769287109375,0.040903136134147644,68.43102264404297
227.0,0.0305,67.9,250.8798828125,0.04062359407544136,68.41998291015625
205.0,0.0268,68.2,247.67274475097656,0.04032938554883003,68.40058135986328
220.0,0.0282,68.8,244.9241943359375,0.0400591641664505,68.38780975341797
230.0,0.0315,67.4,241.78094482421875,0.03983115404844284,68.3785171508789
186.0,0.023100000000000002,68.6,239.2080535888672,0.0396299734711647,68.35877227783203
203.0,0.0259,69.3,235.56228637695312,0.039335429668426514,68.33919525146484
232.0,0.0303,69.0,233.6688690185547,0.0391460657119751,68.33297729492188
149.0,0.018999999999999996,68.7,230.99075317382812,0.03887956961989403,68.31829071044922
210.0,0.0281,68.5,227.33395385742188,0.03863905742764473,68.29483032226562
175.0,0.0219,68.5,225.02096557617188,0.038383934646844864,68.26702117919922
188.0,0.0254,67.6,222.30686950683594,0.03823769837617874,68.24116516113281
209.0,0.0264,68.1,218.9828338623047,0.03799858316779137,68.21493530273438
197.0,0.025299999999999996,68.2,215.653564453125,0.03771442919969559,68.18452453613281
190.0,0.024799999999999996,68.7,214.02870178222656,0.03758355230093002,68.16620635986328
205.0,0.026299999999999997,68.5,211.32579040527344,0.03737786039710045,68.14328002929688
189.0,0.025200000000000004,68.6,208.6019744873047,0.03713846579194069,68.12451171875
222.0,0.0289,67.7,206.6465301513672,0.036960501223802567,68.1014404296875
186.0,0.023800000000000005,68.1,204.8729248046875,0.03675934299826622,68.07691192626953
216.0,0.0273,69.0,202.697998046875,0.03658108413219452,68.0565414428711
237.0,0.0298,68.8,200.52243041992188,0.036379411816596985,68.0380630493164
133.0,0.0168,69.2,199.4584503173828,0.03626102954149246,68.0319595336914
129.0,0.0163,68.1,197.3528594970703,0.0361100509762764,68.03378295898438
135.0,0.016700000000000003,69.0,193.9300994873047,0.03587726503610611,68.00941467285156
116.00000000000003,0.014699999999999998,68.4,189.9634552001953,0.03567387908697128,67.99720001220703
111.0,0.014100000000000001,68.2,186.6189422607422,0.03544353321194649,67.98851776123047
97.00000000000003,0.012299999999999998,68.8,182.76377868652344,0.03515708073973656,67.95436096191406
92.0,0.011999999999999997,67.9,179.3567657470703,0.03488004952669144,67.9205093383789
79.0,0.0102,68.0,175.8896942138672,0.034579116851091385,67.90019989013672
85.99999999999997,0.011000000000000003,68.8,170.494384765625,0.03411627560853958,67.8548812866211
89.0,0.0114,67.9,167.17913818359375,0.03381316736340523,67.82341766357422
96.0,0.011600000000000003,68.4,163.8743133544922,0.033549074083566666,67.79763793945312
70.0,0.008599999999999997,68.0,160.05279541015625,0.03324479982256889,67.76240539550781
60.0,0.007900000000000004,68.1,156.3697509765625,0.03282874822616577,67.74638366699219
67.0,0.0087,66.6,151.87376403808594,0.03236794471740723,67.7235107421875
71.0,0.008199999999999999,66.7,147.89065551757812,0.031991228461265564,67.7105941772461
65.0,0.008099999999999996,68.1,142.94883728027344,0.031493913382291794,67.67578887939453
78.0,0.009699999999999997,67.2,139.3828887939453,0.031099801883101463,67.64374542236328
33.0,0.0040000000000000036,68.7,135.9425811767578,0.030729562044143677,67.60266876220703
63.0,0.007600000000000003,68.4,131.41659545898438,0.0302004162222147,67.57894134521484
50.0,0.0059000000000000025,66.3,127.88626098632812,0.029841484501957893,67.54119110107422
41.0,0.005600000000000001,67.9,123.06071472167969,0.02935180440545082,67.51780700683594
53.0,0.006999999999999999,68.7,117.72351837158203,0.02879939042031765,67.48465728759766
49.0,0.006199999999999997,67.2,115.29280090332031,0.028557831421494484,67.45697784423828
52.0,0.006100000000000001,67.9,112.80291748046875,0.028198903426527977,67.45413208007812
61.0,0.007199999999999998,67.2,108.70396423339844,0.027766965329647064,67.42900848388672
65.0,0.008199999999999999,68.8,104.99565124511719,0.027362216264009476,67.400390625
40.0,0.0049999999999999975,67.1,101.60310363769531,0.026989521458745003,67.36632537841797
53.99999999999997,0.006400000000000003,67.5,98.90032958984375,0.026601847261190414,67.37091827392578
37.0,0.004400000000000001,68.5,94.84803771972656,0.02620197832584381,67.34844207763672
44.00000000000003,0.0049999999999999975,68.9,91.20828247070312,0.02582075074315071,67.3320541381836
41.0,0.004900000000000002,66.5,89.02853393554688,0.025519071146845818,67.33106994628906
39.00000000000003,0.004499999999999997,67.8,85.09391784667969,0.02511247806251049,67.327880859375
42.0,0.0051,68.1,80.81632995605469,0.02465830370783806,67.310791015625
55.0,0.006199999999999997,67.1,77.51936340332031,0.02427488937973976,67.28255462646484
33.0,0.0040999999999999995,68.7,74.0936279296875,0.023883424699306488,67.26717376708984
33.0,0.004299999999999998,69.5,70.82688903808594,0.023447344079613686,67.25592041015625
49.0,0.006199999999999997,66.0,69.21206665039062,0.023120157420635223,67.25440216064453
34.99999999999997,0.0046,67.7,65.38182067871094,0.02264026738703251,67.22260284423828
37.0,0.004900000000000002,66.5,61.21894836425781,0.022203437983989716,67.21106719970703
28.00000000000003,0.0032999999999999974,67.3,57.258392333984375,0.021783212199807167,67.20067596435547
34.99999999999997,0.004400000000000001,68.2,53.67787170410156,0.021383952349424362,67.19713592529297
37.0,0.0049999999999999975,68.6,50.85150146484375,0.021041661500930786,67.18456268310547
44.00000000000003,0.0049999999999999975,67.4,48.61235046386719,0.020744072273373604,67.17535400390625
31.0,0.004200000000000002,67.8,46.07469177246094,0.020406045019626617,67.1700668334961
39.00000000000003,0.004900000000000002,68.0,42.401397705078125,0.01998124271631241,67.15155792236328
40.0,0.0046,66.0,39.542938232421875,0.0196081530302763,67.13212585449219
34.99999999999997,0.0040999999999999995,68.0,35.8179931640625,0.019138649106025696,67.12785339355469
36.0,0.004299999999999998,67.3,31.946794509887695,0.01864202879369259,67.11762237548828
38.00000000000003,0.0040000000000000036,66.9,29.331483840942383,0.018231304362416267,67.09917449951172
43.0,0.004700000000000003,67.8,25.362443923950195,0.017688751220703125,67.08602905273438
37.0,0.004200000000000002,67.9,21.119325637817383,0.017187904566526413,67.0641860961914
47.0,0.005400000000000002,68.4,19.316118240356445,0.0169354397803545,67.05484771728516
42.0,0.0051,68.0,18.004335403442383,0.016709040850400925,67.048583984375
42.0,0.005199999999999996,68.2,17.389970779418945,0.016506079584360123,67.04986572265625
57.00000000000003,0.006900000000000003,68.0,16.194215774536133,0.0162714421749115,67.04132843017578
53.99999999999997,0.007100000000000002,69.0,15.838747024536133,0.016148731112480164,67.03472900390625
63.99999999999997,0.007900000000000004,68.4,16.463075637817383,0.016095085069537163,67.03546142578125
73.00000000000006,0.008599999999999997,68.4,17.845064163208008,0.016137413680553436,67.0496826171875
63.0,0.007199999999999998,69.6,18.632417678833008,0.01611572876572609,67.04878234863281
63.99999999999997,0.007400000000000004,69.0,20.313325881958008,0.016159789636731148,67.07014465332031
93.0,0.011200000000000002,69.3,21.838899612426758,0.01626948080956936,67.10372924804688
77.0,0.0093,69.4,24.399736404418945,0.016501877456903458,67.1211929321289
74.0,0.008599999999999997,69.4,28.055940628051758,0.01680261828005314,67.1522445678711
99.0,0.011999999999999997,70.0,30.84141731262207,0.017084846273064613,67.17524719238281
90.0,0.011200000000000002,69.9,34.829010009765625,0.01747886836528778,67.2109603881836
117.0,0.014699999999999998,69.8,39.15538024902344,0.01784708723425865,67.25926208496094
111.0,0.013700000000000004,69.7,42.64353942871094,0.018188005313277245,67.29935455322266
153.0,0.0194,70.3,45.843719482421875,0.018501602113246918,67.32872009277344
156.0,0.0196,69.4,50.941619873046875,0.019003883004188538,67.37139892578125
181.0,0.0221,69.5,55.54718017578125,0.019461432471871376,67.39212799072266
